Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,nHBDon,nHBAcc,HybRatio,khs.sCH3,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.dsN,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.sF,khs.ssS,khs.ddssS,khs.sCl,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEN-22,PetitjeanNumber,topoShape,nRotB,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb,mp (°C)
Mol23,-1.7593,3.09513649,36.4585,11.99635512,16.00078345,-0.417709247,0.319438795,4.174271873,8.263257515,268.06,0,20.706344,0,0,20,0.633946807,-0.168417924,-0.218943378,0.072371181,-0.021219868,16.64681421,14.32464384,21.42748078,24.30355003,15.31595897,472.3216225,540.2198132,734.8533747,612.0859704,359.1982184,0,12,11.619656,1,2,0,1,2,0,0,0.07856742,0.281063182,0.44922096,0.029462783,0.05539079,0.058445192,0.992387464,0,0.42198634,0,0.335568726,0,0.060481796,0,9.300964908,5.574586063,4.980606443,4.421062178,2.819992067,1.817422071,0.876710502,0.242502443,5.967158282,3.195847561,2.309678208,1.47600228,0.822777035,0.387654736,0.13985121,0.029729895,2.75469402,3.755955757,4.686456158,0.611094584,0.649395031,0.568644698,109,0.416666667,4,6,0.5,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,10.08333333,3.806228374,1.859504132,4,7,0,2,1.46,0,0,0,0,0,2.006853904,0,6.083643419,0,2.35033828,1.706393759,0,0.5,1,2,107.22,4.584962501,147.4443506,176.032088,23.02673707,1.918894756,15.37077893,15.37077893,0,188,17,-0.178,58,191.0
Mol24,-0.6644,0.44142736,77.3606,11.85,15.99692901,-0.394622021,0.271618627,4.748727768,9.802713517,1696.04,0,48.762239,6,6,44,0.458097303,-0.210962295,0.024009185,-0.206017309,0.259977654,23.68338741,24.82691371,35.09965665,35.15500973,30.42331944,1341.250607,1569.702974,2174.762855,2036.618562,1464.049923,1,23,29.997761,1,5,1,1,7,1,0,0.096225045,0.389925437,0.495094957,0.074535599,0.255053018,0.343513055,1.268359259,0,0.356716516,0,0.771520858,0,0.200102235,0,14.81962648,10.18587185,8.977235403,7.830307346,6.612031323,4.745212298,3.058412862,2.030222842,12.4426101,7.769561597,6.226609618,5.006836851,3.705569433,2.520389923,1.493686464,0.78043038,3.301271508,5.425249371,6.621477664,1.915508578,2.696602769,2.999706911,393,0.80952381,1,4,0.588235294,1,5,0,5,4,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,15.87901701,7.05078125,3.50459708,6,6,0,3,2.89,0,1.674382703,1.43353414,0,10.91155129,17.39262802,0,5.328173333,0,0.25,0.707106781,0,0.454545455,0.833333333,5,49.77,5.392317423,281.4404267,289.1677938,42.8592789,2.040918043,11.41587363,8.115948233,3.299925399,959,32,1.632,110,115.0
Mol25,0.133,0.017689,65.1191,11.999,31.97207197,-0.244131509,0.241700566,4.072998015,11.53757771,442.1,0,32.711551,14,15,26,0.514308021,-0.369598137,0.151250449,-0.066076669,0.100053587,29.19655322,27.77304067,42.13449091,45.36619208,39.83001787,1287.346088,1542.349125,2185.79607,1957.149714,1648.412867,0,21,19.108449,4,1,0,0,0,0,0,0.214076175,0.439238079,0.660876168,0.061142375,0.129640211,0.180659602,1.310617218,0,0.423946127,0,0.594517665,0,0.169090872,0,13.40541292,9.164703798,8.407883812,7.140606614,6.083371778,4.378152184,3.022521459,1.988387662,10.30821873,6.011890564,4.611206383,3.692101725,2.56509324,1.592241806,0.961354299,0.548707859,3.285475187,5.234699489,6.565412999,1.521683113,2.001846373,2.051821443,273,0.789473684,1,4,0.111111111,1,0,0,3,0,0,3,2,0,0,0,0,4,0,1,0,1,0,0,1,0,0,13.95918367,5.78,2.741225461,2,9,0,0,1.35,0,0.685006711,1.34123076,0,0.543690187,4.658444514,0,4.508797714,0,0.5,0,2.737341727,0.5,1,3,140.72,5.247927513,189.0625322,277.0381935,38.84746872,2.044603617,29.70007389,4.843949004,21.70265545,676,28,-0.016,102,243.5
Mol26,1.1262,1.26832644,38.2121,11.99632004,15.99794329,-0.367432656,0.187241207,4.840899654,8.30888026,184.02,0,18.889551,6,6,16,0.098026022,-0.055438418,0.008534973,-0.002042552,-6.62E-05,10.13444934,9.49827391,12.05173551,9.996547821,5.996547821,404.6722395,432.8093615,511.5687556,389.0133669,178.0808446,0,9,7.652449,1,5,1,0,0,0,0,0,0.102062073,0.058925565,0,0.032075015,0.016037507,0.5,0,0.166666667,0,0.139235033,0,0.0186339,0,6.690234444,4.304530453,3.642107032,2.592638956,1.800833459,1.250443623,0.451184464,0.23570226,4.833964941,2.6342904,1.714632202,1.047226081,0.596021785,0.339151316,0.084697992,0.03038189,1.040440115,1.054737854,1.040440115,0.239709234,0.211746804,0.159806156,69,0.666666667,2,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.111111111,3.239669421,2,2,9,0,0,2.01,0,0,0,0,6.083643419,4.745102806,0,1,0,0,0,0,0.4,0.666666667,1,44.08,4.169925001,115.6130445,121.0527639,17.52861439,1.947623821,4.815164891,2.407582445,2.407582445,88,9,1.388,40,130.0
Mol27,0.968,0.937024,36.955,11.99632006,15.9982593,-0.346692097,0.309622429,4.042338877,7.897130945,153.02,1,17.924758,6,6,15,0.196453042,-0.10798188,0.014265436,-0.004356522,-1.51E-04,10.54893807,9.664183954,12.43865299,10.32836791,6.328367909,367.54878,393.8922379,463.7928092,348.0487888,153.1246867,0,9,7.517242,1,5,1,0,0,0,0,0,0.102062073,0.058925565,0,0.032075015,0.016037507,0.5,0,0.166666667,0,0.12897688,0,0.015214515,0,6.690234444,4.304530453,3.642107032,2.592638956,1.800833459,1.250443623,0.451184464,0.23570226,4.742213232,2.588414546,1.671177968,1.020739643,0.580729834,0.330322504,0.079600675,0.027438953,1.040440115,1.054737854,1.040440115,0.220218163,0.196079223,0.146812109,69,0.666666667,1,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.111111111,3.239669421,2,2,9,0,0,2.01,0,0,0,0,6.083643419,4.745102806,0,1,0,0.5,0,0,0.4,0.666666667,1,37.3,4.169925001,113.406511,122.0367795,17.52861439,1.947623821,4.815164891,4.815164891,0,88,9,0.982,40,122.4
Mol28,-0.944,0.891136,101.2953,11.89,18.99840806,-0.390033604,0.190348841,4.615757003,12.81291248,2844.06,0,62.623997,0,0,57,0.618257525,-0.121140618,-0.265055175,0.144405351,0.040680045,33.37438932,33.242245,58.06627511,80.79601968,73.66105018,2525.162646,3243.282247,5440.453963,6419.575201,5455.707252,0,31,34.822003,0,5,1,4,5,5,2,0.058925565,0.421097666,1.260402324,0.058925565,0.343514928,0.869038357,3.613038628,0.370790812,2.707759507,0.889356288,2.39913642,0.238002757,1.297398816,0.357934779,20.69830613,12.96323339,13.31834436,13.12727474,10.55965969,8.529239706,6.298123582,4.722070954,16.61308763,10.14233533,9.749150874,8.791253205,7.26103317,5.53377043,3.881310249,2.793245027,11.39723503,20.00554711,31.004819,6.571304141,11.28978903,16.18248302,530,0.607142857,3,5,0.727272727,3,5,3,0,4,3,0,0,4,0,0,0,0,0,0,3,2,0,1,0,0,0,21.24037461,6.497686009,2.395124717,4,6,0,2,3.22,0.543690187,5.518316351,5.616384888,4.069655061,7.098323377,17.49517186,10.35552673,5.851085879,11.1256851,1.642784601,0,0,0.5,1,2,94.83,5.807354922,379.1151432,392.1999025,56.56247834,2.020088512,15.11539151,12.51575877,0,1670,70,1.138,168,232.5
Mol29,-1.0647,1.13358609,121.2935,11.99612238,18.99840912,-0.411721724,0.262250539,4.773196628,13.4622116,4354.07,0,77.560341,0,0,71,0.803389445,-0.262404283,-0.217580726,0.185985585,-3.92E-04,40.14885835,39.90642895,66.5049281,90.79229561,92.65360204,2982.306344,3787.026399,6247.89859,7539.131227,6991.783951,0,37,46.441659,1,5,1,5,8,5,2,0.058925565,0.403838768,1.217808045,0.058925565,0.341218875,0.872377175,3.768347237,0.346383044,2.435817424,0.779005535,2.441943008,0.235190678,1.268650824,0.346090049,25.10408353,15.91774042,15.52754347,14.40802698,12.24793403,10.32371251,7.27227465,5.592331129,20.60369096,12.59176114,11.29604384,9.748209771,8.067951563,6.18433262,4.283548312,3.157794084,11.18391328,20.7930788,33.35919685,6.644737148,11.81563921,17.16434563,785,0.5,2,6,0.740740741,4,8,3,0,4,4,0,0,4,0,0,0,0,0,0,2,3,1,1,0,0,0,27.04601899,9.386666667,3.670250896,7,6,0,5,3.66,0.844059055,8.332559479,6.829496458,4.196257447,10.85864091,21.94457838,11.83260314,7.201861316,12.0054613,1.423166441,1.210971034,0,0.466666667,0.875,7,100.9,6.087462841,471.7488343,476.2574174,68.43402409,2.012765414,18.20866666,15.60681163,0,2955,79,2.84,194,184.0
Mol30,0.6783,0.46009089,56.3703,11.79,15.99692601,-0.306480565,0.285281934,4.412868619,11.54850407,784.05,0,34.634688,0,0,32,0.475556132,-0.233961643,0.234561776,-0.487929419,0.263564357,19.04336771,17.66100366,26.57037451,30.31801137,31.75551792,954.2512527,1096.333118,1536.993266,1607.300454,1319.567717,0,16,21.685312,3,1,0,2,2,1,1,0,0.048112522,0.212378949,0,0.015625,0.041233726,1.629549111,0.083333333,0.537457479,0.11785113,0.988118095,0.0625,0.12319982,0.025515518,12.34493498,7.41955663,6.95980562,4.978467027,4.481211948,3.140125872,1.536941962,0.753196313,9.500765753,5.198924627,4.410249492,2.572924026,1.977317014,1.160393151,0.446787749,0.169029004,3.405914929,6.034483284,8.319576052,1.440468364,2.223498677,2.372230546,166,0.375,2,5,0.545454545,2,2,1,0,1,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,14.0625,5.557655955,3.029726516,4,8,0,3,2.12,0.721124785,3.14692104,3.352478007,1,1.650963624,4.475021254,2.381101578,2.249576847,2.555772417,0.75,0,0.5,0.428571429,0.75,4,75.27,5,224.2741966,224.1160925,30.86622281,1.929138925,13.52215481,7.589554614,5.932600194,402,26,1.713,78,140.0
Mol31,0.1336,0.01784896,62.2277,11.99883831,78.91851815,-0.279872205,0.285283745,4.481533491,12.64712923,752.06,0,37.017895,0,0,32,0.489843612,-0.232250813,0.244731425,-0.47265554,0.170090863,63.3014585,24.31367913,39.87572543,39.97068683,54.71009212,1216.515376,1406.068835,1993.67004,2187.428665,1882.459603,0,17,21.882105,3,1,0,2,2,1,1,0,0.048112522,0.206136036,0,0.015625,0.03920628,1.759074296,0.068041382,0.704124145,0.144337567,1.212888784,0.051031036,0.302582445,0.056917725,13.21517847,7.840276933,7.398310669,5.638510671,4.8899708,3.291458251,1.660762343,0.750519193,11.3873765,6.136393589,5.333527812,3.469143911,2.439281296,1.635321889,0.607917253,0.211798889,4.021433574,7.49835994,10.27889495,2.177233107,3.31540345,4.139588614,177,0.352941176,2,5,0.545454545,2,2,0,0,1,4,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,15.05882353,5.76,2.879706152,4,8,0,4,2.01,0.66943295,2.40685195,4.514741908,1.144714243,0.333333333,4.206857019,1.414213562,3.769169136,3.494135594,0.75,0,0.5,0.428571429,0.75,4,75.27,5.087462841,243.5578156,302.0266046,32.69293323,1.92311372,15.92095196,7.590030871,5.932929126,460,30,1.714,84,131.5
Mol32,-0.5931,0.35176761,56.0113,11.99340588,15.99592121,-0.337104885,0.29325214,4.665851434,8.622836659,659.03,0,32.065895,6,6,29,0.287404051,-0.190134722,0.081366328,-0.016382628,-0.005558536,15.90891837,15.16245786,19.10310883,18.32491573,14.1587338,668.9231473,715.1254854,856.1964312,766.4770098,548.8197833,0,14,18.612105,1,5,1,2,2,0,0,0,0.083333333,0.131445856,0,0.027777778,0.029926396,0.691044062,0,0.11785113,0,0.221225045,0,0.013888889,0,10.38890506,6.736382105,5.493017709,4.128270708,2.806913775,2.098109768,1.383330579,0.597758698,8.32456827,4.764072546,3.11148105,1.877433242,1.01173973,0.631242694,0.303711006,0.133191512,1.428468348,1.674413836,2.009782884,0.352952843,0.348776354,0.357509806,206,0.428571429,1,3,0.363636364,1,3,0,4,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12.07142857,6.477508651,4.387811634,7,10,0,4,2.34,0,1.715739233,0.464158883,0,6.525200883,8.31898844,0,1.310370697,0,0,0.5,0,0.5,1,5,52.32,4.807354922,193.5872097,193.1102788,27.38371137,1.955979384,8.014176248,5.498265328,2.51591092,350,16,1.528,62,58.0
Mol33,-1.3999,1.95972001,49.3839,11.89,15.99692521,-0.279896433,0.285274313,4.378122234,10.99256655,751.05,0,32.874688,0,0,31,0.471888169,-0.238614779,0.227687011,-0.456039288,0.239796298,18.04336771,16.66100366,24.57037451,29.31801137,26.75551792,833.3439668,950.6306547,1312.991875,1378.605692,961.6561467,0,15,21.685312,2,0,0,2,4,0,1,0,0.048112522,0.212378949,0,0.015625,0.041233726,1.22130082,0.083333333,0.537457479,0.11785113,0.579869804,0.0625,0.12319982,0.025515518,11.47469149,7.063714582,6.068941406,5.128757285,4.130850424,2.40943,1.699563013,0.477828899,9.053171996,5.233692779,3.776585998,2.884074915,1.783376225,1.06907586,0.56488784,0.140097739,3.373609001,5.722677909,6.166469339,1.423272054,1.897305974,1.548564618,171,0.4,2,5,0.7,2,4,0,0,0,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,13.06666667,5.365079365,2.571428571,4,8,0,4,2.01,0.166666667,3.1345913,1.345166852,0.707106781,3.14734519,3.76302933,2.555772417,1.5,2.080083823,0.75,0,0.5,0.5,1,4,75.27,4.906890596,209.6146707,212.1160925,29.02509674,1.935006449,13.49851711,7.575573289,5.922943818,346,25,1.571,72,125.5
Mol34,0.0405,0.00164025,54.067,11.99623306,15.99870522,-0.386801818,0.293254688,4.646482175,8.545398428,602.03,0,31.101102,6,6,28,0.326968876,-0.20235269,0.077641984,-0.007144633,-0.007990338,16.32340711,15.32836791,19.43492892,18.65673582,14.32464384,635.114242,679.5908473,811.2269849,728.9701885,525.3930802,0,14,18.178898,1,5,1,2,2,0,0,0,0.083333333,0.131445856,0,0.027777778,0.026311489,0.691044062,0,0.11785113,0,0.199535599,0,0.013888889,0,10.38890506,6.736382105,5.493017709,4.128270708,2.806913775,2.098109768,1.383330579,0.597758698,8.194431597,4.699004209,3.036346606,1.834054351,0.990050284,0.607875564,0.287626512,0.13006091,1.428468348,1.674413836,2.009782884,0.327908028,0.329024132,0.330527768,206,0.428571429,1,2,0.363636364,1,3,0,4,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12.07142857,6.477508651,4.387811634,7,10,0,4,2.34,0,1.715739233,0.464158883,0,6.525200883,8.31898844,0,1.310370697,0,0.166666667,0.577350269,0,0.5,1,5,46.53,4.807354922,191.3806762,194.0942944,27.38371137,1.955979384,8.014176248,8.014176248,0,350,16,1.939,62,68.5
Mol35,0.9693,0.93954249,43.7625,11.89,15.99491714,-0.29856032,0.139391303,5.046246752,10.55976768,674.01,0,29.070688,0,0,27,0.118140247,-0.025300736,-0.025815282,-0.007404622,-5.49E-04,11.77446904,12.33209198,21.66418395,20.32836791,3.996275931,759.1865615,940.1877248,1532.883089,1069.210264,112.637977,0,12,18.449312,0,1,0,3,3,1,2,0.131094349,0.687165213,1.576706241,0.12319982,0.600748041,1.230134784,1.803112462,0.24639964,1.519061835,0.608571741,1.610798358,0.232725915,1.241994909,0.513396615,8.276020882,4.9829988,5.51150316,5.230450891,3.604219583,2.291240381,1.210655291,0.436886724,7.606918903,4.516402642,4.916693658,4.482763802,2.901465647,1.7551472,0.926817419,0.275253594,5.362963231,7.619857846,8.867323294,4.494700314,5.873068079,6.15604656,73,0.636363636,0,1,0.9,3,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7.638888889,1.836734694,0.665972945,0,1,0,0,2.45,1.144714243,3.138245756,2.449489743,4.242640687,1.650963624,3.965406457,3.367386145,0.5,2.828427125,0,0,0,0.5,1,0,17.07,4.459431619,162.9571556,152.1201153,21.77328534,1.979389576,2.521656108,2.521656108,0,123,19,2.127,66,179.8
Mol36,1.3621,1.85531641,78.388,11.99334264,15.99491943,-0.279347668,0.302593132,5.044150579,11.11513867,718.03,0,37.403516,12,12,30,0.201648107,-0.161908586,0.086980417,-0.012731672,-0.011389976,19.49442964,20.99681971,30.13163123,34.99363942,33.32545951,1360.064804,1623.224288,2309.7185,2694.781019,2161.193469,0,20,15.396484,0,12,2,0,0,0,0,0,0.166666667,0.214076175,0,0.055555556,0.056920215,1.049943305,0,0.337915717,0,0.404372439,0,0.088484166,0,12.53516943,8.770856948,7.815500107,6.60256674,5.937393845,5.114072541,3.424273062,2.423543513,9.706314847,5.729003814,4.124612648,3.018151561,2.210962543,1.558353734,0.859895785,0.507441332,2.683734122,4.868113744,7.506857617,0.94416966,1.40062731,1.726699424,223,0.833333333,1,3,0,0,0,2,8,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,13.005,5.551020408,2.524654832,2,18,0,0,2.78,0,0,0,0,14.0762043,17.81913246,0,4.689541397,0,0,0,0,0.428571429,0.75,1,46.33,5.169925001,218.8189295,236.0949631,37.24313838,2.069063243,8.382014121,2.444637468,5.937376653,521,33,0.792,96,191.5
Mol37,1.0937,1.19617969,63.0223,11.89,15.99692521,-0.33630722,0.342266725,4.247869259,9.211473251,784.04,0,34.627895,6,6,31,0.44492874,-0.318856337,0.125201259,0.046806267,-0.184506301,18.68338741,18.99282375,29.20603607,25.26529481,21.65700771,897.7656293,1046.9049,1507.988865,1295.406528,1037.840291,0,17,21.848105,0,5,1,2,1,1,0,0.083333333,0.341746136,0.585475815,0.036084392,0.135100574,0.19071481,1.965198013,0.25,0.136082763,0,1.100038011,0.144337567,0.032861464,0,11.75914855,7.515968531,7.4365017,5.365932091,4.449364365,3.697752685,2.291666458,1.524789928,9.66390246,5.221744443,4.422447704,2.461758846,1.818627366,1.233628842,0.610527899,0.327622431,2.737294911,4.533554874,6.394981004,1.091029532,1.634532802,1.852734603,208,0.5625,1,2,0.416666667,3,1,0,3,0,1,3,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,12.4567474,4.704,2.831111111,5,11,0,0,2.34,0.595275394,2.702297351,3.102806439,1.568273876,3.14734519,6.854057081,1.519671371,3.14734519,1.437216448,0,0.632455532,0,0.5,1,3,47.56,5,207.3169623,221.1051935,31.94476581,1.996547863,11.24816921,8.548055712,2.700113495,425,22,1.484,84,151.5
Mol38,0.1319,0.01739761,111.4978,11.99619579,31.9740752,-0.345673456,0.320959216,5.00050367,12.54445687,1304.15,3,54.683102,10,10,43,0.80846834,-0.392913166,-0.028071556,0.327370201,-0.497680508,53.36097767,46.44881967,71.71078111,62.67294738,69.20490076,2390.538391,2858.638216,3870.995012,3706.993078,3506.322271,0,32,30.958898,4,1,1,5,1,0,0,0.594584679,0.901354911,1.181762271,0.280582977,0.50653812,0.646407946,2.172436399,0,0.44733763,0,1.372797032,0,0.176010611,0,20.54324112,13.93556075,13.01163198,10.5902702,9.177694147,6.744978969,4.522255805,3.518389427,17.3300594,11.11884953,9.604477186,7.538646067,6.124903183,4.553331149,3.139897896,2.362527705,4.649743493,7.647001153,10.26792314,2.761593724,4.135867939,4.959234903,756,0.793103448,2,11,0.428571429,1,3,0,1,2,5,2,0,0,0,1,0,5,1,1,1,3,0,0,2,0,0,22.203125,9.646502836,4.924037461,4,8,1,2,1.35,0,0.440082731,1.504702502,0,1.203425975,8.447313027,0,10.10521495,0,1.195266057,0,2.704616917,0.5,1,8,234.93,5.857980995,337.0447997,454.030014,59.09708685,2.037830581,44.14310825,10.02696832,24.87279589,2468,41,-0.915,156,190.0
Mol39,0.8998,0.80964004,29.2457,11.99668792,34.97085326,-0.383230924,0.316703489,5.021856412,10.20800169,39.05,0,13.664379,0,0,10,0.341715086,-0.120417556,-0.170003341,0.119563354,0,31.68778779,12.51949587,39.43281463,23.59217992,0,353.7381175,365.3841945,425.0749463,205.3073925,0,0,6,4.539621,0,0,0,2,0,0,0,0,0,0,0,0,0,1.654700538,0.288675135,0.866025404,0.288675135,1.900127744,0.420848788,0.222692247,0.084169758,6.077350269,2.943375673,3.520725942,1.732050808,0,0,0,0,5.373457717,2.505913043,3.284220878,0.878310066,0,0,0,0,2.598076211,0.577350269,0,1.192306105,0.3764186,0,29,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,7,1.851851852,2.666666667,7,0,0,2,1.13,0,0,0,0,0,0,0,0,1,0.5,0,0,0.333333333,0.5,1,40.46,3.807354922,106.3620847,163.9198624,12.29305504,1.75615072,11.58771324,4.654700538,0,42,6,0.802,30,57.0
Mol40,0.9815,0.96334225,72.4323,11.999,34.96985436,-0.394171756,0.245872736,3.691870749,9.815892999,644.09,0,37.931516,6,6,32,0.54339671,-0.157878407,-0.199027472,0.196888662,-0.07468985,40.0182056,26.5052862,42.76788335,44.34295994,33.82956786,1113.906132,1248.530258,1606.264681,1618.869932,1376.486831,0,20,16.832484,1,5,1,2,2,0,0,0,0.083333333,0.096225045,0,0.027777778,0.035679363,1.594819017,0,0.594819017,0,0.836542214,0,0.126958954,0,15.28409257,9.362279763,8.403324568,6.583428755,4.2251394,3.098519913,2.064102101,1.272742668,11.43437606,6.4090609,5.025373256,2.987975199,1.639478411,1.113623248,0.59405346,0.285327032,3.785671441,3.925239764,4.925033067,1.297945276,1.113399803,1.286093813,333,0.3,3,4,0.363636364,0,1,0,4,3,1,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,18.05,8.444444444,5.37890625,11,9,0,3,1.68,0,0,0,0,3.838519496,10.43808737,0,5.133053704,0,1.621917989,0,0,0.454545455,0.833333333,7,112.7,5.321928095,258.7403268,322.0123269,38.74015733,1.937007866,23.06120021,12.32081705,5.993545839,880,29,-0.241,94,151.0
Mol41,1.129,1.274641,88.3207,11.85,34.96885357,-0.278053181,0.127803017,5.655663539,11.64486013,949.05,0,43.777102,12,12,35,0.25579998,-0.083644485,-0.074144321,0.025103048,-0.026651853,30.56735985,26.50232384,38.09097907,44.11541521,44.00065171,1600.402591,1893.37633,2668.112068,3093.532111,2726.941903,2,23,19.322898,1,11,2,1,0,0,0,0,0.170103454,0.214363179,0,0.056131276,0.066101161,1.309028748,0,0.247525279,0,0.576479365,0,0.073612201,0,14.81962648,10.18587185,9.040560976,7.574455886,6.547517949,5.646511443,3.881234183,2.792337005,12.11412273,7.11998456,5.250982954,3.796860945,2.719020395,2.010097677,1.235944871,0.758755468,2.99285338,5.25558607,8.160368867,1.170918404,1.652211701,2.120634253,308,0.80952381,1,2,0.125,1,1,0,8,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,15.87901701,7.05078125,3.50459708,2,18,0,0,2.67,0,1.432616765,1.330775212,0,10.31041067,17.80045966,0,6.455107951,0,0,0,0.5,0.444444444,0.8,2,50.46,5.392317423,262.3227421,299.0825399,43.03532767,2.049301317,14.38059641,2.58494038,9.245185412,828,37,0.699,110,236.0
Mol42,-0.1387,0.01923769,70.2396,11.99342673,31.97207184,-0.306325261,0.262899596,3.894104014,9.979316242,817.07,0,37.768688,5,5,33,0.411145466,-0.317863053,0.182305337,-0.117728076,0.067318088,25.28763485,22.16757167,25.97038158,25.39233315,23.50749922,995.9905382,1057.145966,1240.981809,1069.277405,880.3805074,3,17,25.051312,0,2,0,4,0,0,0,0.11785113,0.201184464,0.142258898,0.032274861,0.055096634,0.050772623,0.606493072,0,0.11785113,0,0.259958641,0,0.039528471,0,12.5102254,8.274386908,6.369226469,5.000679845,3.628240335,2.079515918,1.157356904,0.740969164,10.76505627,6.380458804,4.369174899,3.080905495,2.052061035,1.237016077,0.763211141,0.432001826,1.513019337,1.962094759,1.454093772,0.600893393,0.767515962,0.62278415,301,0.294117647,3,5,0.555555556,2,3,0,1,0,1,2,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,15.05882353,9,5.928166352,11,6,0,2,1.79,0.1,1.914453494,1.650963624,0,2.583139262,4.514741908,0,0.863054374,0,0,0,2.217157644,0.454545455,0.833333333,7,114.19,5.087462841,229.5671381,252.1157156,33.31449233,1.959676019,20.06119708,0,17.04167631,664,18,0.743,74,141.5
Mol43,-1.5024,2.25720576,86.5903,11.99617022,18.99840727,-0.346487023,0.314428388,4.514278211,11.04409276,1473.07,1,48.185274,6,6,42,0.617777436,-0.244459375,-0.08715839,-0.155627906,0.276915366,28.90539215,29.90751651,42.09440843,49.02202716,49.72335732,1669.827065,2047.940328,2875.47928,3200.073643,2880.05583,1,27,27.416726,2,6,2,4,3,0,0,0,0.394616868,0.727768905,0,0.199682924,0.275574623,1.775232834,0,0.636636523,0,0.74010451,0,0.166417979,0,16.8445705,11.55855065,10.84231743,8.964559166,7.687201531,6.43829766,4.762311494,3.613276889,13.0881436,8.133883267,6.373312034,4.440435226,3.239321974,2.330604334,1.377013726,0.893927188,4.435907746,7.222242842,11.01871578,1.579644246,2.18261623,2.791697922,440,0.791666667,2,6,0.411764706,0,5,1,2,1,3,4,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,17.41563786,6.9575,3.36,2,15,0,0,2.56,0,0,0,0,9.003212111,19.70934266,0,10.75666579,0,0.944940787,0,0,0.454545455,0.833333333,3,72.88,5.584962501,291.8721299,331.1332198,49.01608449,2.042336854,19.96833626,7.434295983,9.9456718,1234,43,1.809,134,266.0
